path,class_name,plane,dice,iou,precision,recall,specificity,hd95,hd95_penalized,empty_prediction,predicted_tumor_pixels,target_tumor_pixels
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00205_gl_sa_t1.jpg,glioma,sagittal,0.8995756718564506,0.8174807198060745,0.9144500359515133,0.8851774530351303,0.9981434967784237,4.0,4.0,False,1391,1437
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00206_gl_sa_t1.jpg,glioma,sagittal,0.89420423183316,0.8086522462641993,0.908411214957551,0.8804347826141108,0.9969050025265335,6.854101966249685,6.854101966249685,False,2140,2208
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00207_gl_sa_t1.jpg,glioma,sagittal,0.7970173985255163,0.6625344353081909,0.7898193760607851,0.8043478261196744,0.9980288890942159,4.47213595499958,4.47213595499958,False,609,598
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00208_gl_sa_t1.jpg,glioma,sagittal,0.7773297491089308,0.6357640161364689,0.9292983395860044,0.6680785521883682,0.9979027312159425,23.716017602121898,23.716017602121898,False,1867,2597
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00209_gl_sa_t1.jpg,glioma,sagittal,0.9292973928429231,0.8679323153170477,0.9235836627174535,0.9350822587845673,0.9972506201905648,3.605551275463989,3.605551275463989,False,2277,2249
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00210_gl_sa_t1.jpg,glioma,sagittal,0.635139683614353,0.46535141801565105,0.6879329201717852,0.589871834961242,0.9862681874328468,29.64436343569285,29.64436343569285,False,2743,3199
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00211_gl_sa_t1.jpg,glioma,sagittal,0.43495254049595333,0.2779165180421721,0.8006166495580045,0.2985818321464706,0.9969170626281295,111.54627854676193,111.54627854676193,False,973,2609
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00212_gl_sa_t1.jpg,glioma,sagittal,0.8697394789840202,0.769503546181027,0.8509803922153018,0.8893442623404326,0.9994179991423154,2.23606797749979,2.23606797749979,False,255,244
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00213_gl_sa_t1.jpg,glioma,sagittal,0.8346456693173786,0.7162162162929145,0.8520900322019003,0.8179012346241046,0.9992946083542917,4.0,4.0,False,311,324
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00214_gl_sa_t1.jpg,glioma,sagittal,0.93562708102466,0.8790406673744483,0.9929328621916451,0.8845750262450603,0.9999070962946907,3.1622776601683795,3.1622776601683795,False,849,953
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00215_gl_sa_t1.jpg,glioma,sagittal,0.9091909741381843,0.8335015136394045,0.9280898876485292,0.8910463862037706,0.9990094259313733,38.002631123499285,38.002631123499285,False,890,927
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00216_gl_sa_t1.jpg,glioma,sagittal,0.9008297115784111,0.8195542775046889,0.8878504672940868,0.9141940657612593,0.9954316170172338,6.737383539249422,6.737383539249422,False,2568,2494
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00217_gl_sa_t1.jpg,glioma,sagittal,0.5797101449420391,0.40816326533488034,0.5220633934417611,0.6516679596856735,0.9880305695207745,84.77024761611686,84.77024761611686,False,1609,1289
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00218_gl_sa_t1.jpg,glioma,sagittal,0.8441629955990043,0.7303477846722084,0.7955371043178238,0.8991202346100223,0.9938274506117813,7.211102550927978,7.211102550927978,False,1927,1705
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00219_gl_sa_t1.jpg,glioma,sagittal,0.8897058823596994,0.8013245033331872,0.8316151202942021,0.9565217391361631,0.9977306760115509,3.0,3.0,False,873,759
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00220_gl_sa_t1.jpg,glioma,sagittal,0.9023106840562272,0.8220091704951227,0.9112754159005881,0.8935206162259394,0.9969682136146205,5.0,5.0,False,2164,2207
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00221_gl_sa_t1.jpg,glioma,sagittal,0.9487544484004002,0.902505077867129,0.9467329545492377,0.9507845934414562,0.998830573486764,2.0,2.0,False,1408,1402
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00222_gl_sa_t1.jpg,glioma,sagittal,0.9512921281415827,0.9071087894638403,0.9808447937136334,0.9234682080942551,0.9987257192334732,5.830951894845301,5.830951894845301,False,4072,4325
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00223_gl_sa_t1.jpg,glioma,sagittal,0.8827361563613407,0.7900874635874507,0.850863422315406,0.9170896785250271,0.9985372238047602,3.0,3.0,False,637,591
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00224_gl_sa_t1.jpg,glioma,sagittal,0.8305084746480896,0.7101449277462718,0.7967479676449204,0.8672566372856136,0.9996178713907958,2.0,2.0,False,123,113
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00225_gl_sa_t1.jpg,glioma,sagittal,0.8529411764946174,0.743589743662795,0.847402597452142,0.8585526316254761,0.9992794947265157,2.23606797749979,2.23606797749979,False,308,304
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00226_gl_sa_t1.jpg,glioma,sagittal,0.9337461300350621,0.8757259001305777,0.953223767388973,0.9150485436996301,0.9994282358758817,2.8284271247461903,2.8284271247461903,False,791,824
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00227_gl_sa_t1.jpg,glioma,sagittal,0.8372093023455068,0.7200000000589474,0.7467248908849946,0.952646239567508,0.9982202310631079,4.08001865665148,4.08001865665148,False,458,359
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00228_gl_sa_t1.jpg,glioma,sagittal,0.8356687898298512,0.7177242889020297,0.9291784702750203,0.7592592593149863,0.9996159990169581,2.3249218495867363,2.3249218495867363,False,353,432
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00229_gl_sa_t1.jpg,glioma,sagittal,0.8883928571553132,0.7991967871889163,0.9521531100592935,0.8326359832986118,0.999692582003751,3.0243416490252533,3.0243416490252533,False,418,478
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00230_gl_sa_t1.jpg,glioma,sagittal,0.893881783619292,0.8081250000119922,0.8850102669483224,0.9029329609006331,0.9973792587046091,3.605551275463989,3.605551275463989,False,1461,1432
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00231_gl_sa_t1.jpg,glioma,sagittal,0.9129662522233405,0.8398692810562177,0.9100566572301659,0.9158945117665079,0.9980197402273432,4.683281572999736,4.683281572999736,False,1412,1403
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00232_gl_sa_t1.jpg,glioma,sagittal,0.8608837970653941,0.7557471264718754,0.8205928237409371,0.9053356282434878,0.9982295435301389,4.0,4.0,False,641,581
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00233_gl_sa_t1.jpg,glioma,sagittal,0.927725118487694,0.8651933701806416,0.9377245509056618,0.9179366940307225,0.9991960793407862,2.23606797749979,2.23606797749979,False,835,853
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00234_gl_sa_t1.jpg,glioma,sagittal,0.8996845425930798,0.817660550479626,0.8695121951378644,0.9320261437997351,0.9983480261228044,4.39411254969542,4.39411254969542,False,820,765
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00235_gl_sa_t1.jpg,glioma,sagittal,0.8770864946982484,0.7810810811106647,0.8919753086586458,0.8626865671846736,0.9989208522184212,4.098484500494126,4.098484500494126,False,648,670
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00236_gl_sa_t1.jpg,glioma,sagittal,0.9370786516877498,0.881606765336039,0.9527798933775491,0.92188651437569,0.9990339519157372,3.3839144678161843,3.3839144678161843,False,1313,1357
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00237_gl_sa_t1.jpg,glioma,sagittal,0.7392784207120981,0.5863930885975818,0.6026637070363303,0.9559859155007067,0.9944895948774867,8.94427190999916,8.94427190999916,False,901,568
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00238_gl_sa_t1.jpg,glioma,sagittal,0.9133687733814396,0.8405508244276038,0.9935746412509407,0.8451448351276162,0.999500391360102,7.810249675906654,7.810249675906654,False,4669,5489
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00239_gl_sa_t1.jpg,glioma,sagittal,0.3109847351195602,0.18412192097848448,1.0,0.18412192097848448,1.0,44.38690871535028,44.38690871535028,False,1039,5643
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00240_gl_sa_t1.jpg,glioma,sagittal,0.8994285714343184,0.8172377985651882,0.9609279609327316,0.8453276047427145,0.9995046823001323,4.0,4.0,False,819,931
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00241_gl_sa_t1.jpg,glioma,sagittal,0.7442528735754669,0.592677345568827,0.9835443037995514,0.5986132511865474,0.9997976275724653,18.828530921605036,18.828530921605036,False,790,1298
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00242_gl_sa_t1.jpg,glioma,sagittal,0.7481824190516734,0.597676874382505,0.6483390607504766,0.8843750000180663,0.9952693540433998,12.83659102352445,12.83659102352445,False,873,640
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00243_gl_sa_t1.jpg,glioma,sagittal,0.8898801226682498,0.8016072325564235,0.9001692047433633,0.8798235942734386,0.9972223094064888,4.242640687119285,4.242640687119285,False,1773,1814
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00244_gl_sa_t1.jpg,glioma,sagittal,0.9383269791446888,0.8838191804020356,0.9440433213021641,0.9326794471719715,0.9980408575987897,3.1622776601683795,3.1622776601683795,False,2216,2243
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00245_gl_sa_t1.jpg,glioma,sagittal,0.9354838709689661,0.8787878787922001,0.9156760772691056,0.9561675717627554,0.9963944216779498,4.230687180969119,4.230687180969119,False,2692,2578
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00246_gl_sa_t1.jpg,glioma,sagittal,0.9569640062606227,0.9174793698455559,0.9737261146507274,0.9407692307715089,0.9989513156222211,3.0,3.0,False,2512,2600
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00247_gl_sa_t1.jpg,glioma,sagittal,0.9152410575460637,0.8437275985775106,0.9865884325241753,0.8535170413449227,0.9997506117804764,3.605551275463989,3.605551275463989,False,1193,1379
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00248_gl_sa_t1.jpg,glioma,sagittal,0.9156398104345365,0.8444055944327963,0.9698795180783375,0.8671454219269039,0.9997691561889229,2.4137757216736997,2.4137757216736997,False,498,557
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00249_gl_sa_t1.jpg,glioma,sagittal,0.9079189687009281,0.8313659359474932,0.9266917293370881,0.8898916967707777,0.9993998338001302,2.23606797749979,2.23606797749979,False,532,554
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00250_gl_sa_t1.jpg,glioma,sagittal,0.9278350515510415,0.8653846154007951,0.9651474530877818,0.893300248152196,0.9995983315309754,2.769191210021537,2.769191210021537,False,746,806
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00251_gl_sa_t1.jpg,glioma,sagittal,0.8328865058124914,0.7136294027674721,0.9867654843839722,0.7205257054611317,0.9996028531033064,10.251714139776352,10.251714139776352,False,1889,2587
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00252_gl_sa_t1.jpg,glioma,sagittal,0.9223862965159788,0.8559526419676398,0.8704570791556197,0.9809045226135451,0.9905614399896183,8.0,8.0,False,4485,3980
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00253_gl_sa_t1.jpg,glioma,sagittal,0.43588269123427925,0.27867647064127377,0.8574660633806638,0.2922127988209551,0.9990192873488083,40.496913462633174,40.496913462633174,False,442,1297
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00254_gl_sa_t1.jpg,glioma,sagittal,0.8576104746350804,0.7507163323884276,0.9502590673600902,0.7814230933199224,0.9984807482314983,10.0,10.0,False,1930,2347
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00255_me_ax_t1.jpg,meningioma,axial,0.934450601433512,0.8769660071061145,0.9502473886764637,0.9191704333975227,0.9970700121408385,5.0990195135927845,5.0990195135927845,False,3638,3761
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00256_me_ax_t1.jpg,meningioma,axial,0.6612665684913779,0.49394939495805107,0.9817784256573048,0.49851961511848564,0.9996021262373881,50.0539550801,50.0539550801,False,1372,2702
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00257_me_ax_t1.jpg,meningioma,axial,0.9636549408850729,0.9298591549315532,0.9671842953423034,0.9601512507283261,0.998196399239914,2.8284271247461903,2.8284271247461903,False,3413,3438
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00258_me_ax_t1.jpg,meningioma,axial,0.9365426695854022,0.8806584362180844,0.9479512735345902,0.9254054054080935,0.997753381877284,4.123105625617661,4.123105625617661,False,2709,2775
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00259_me_ax_t1.jpg,meningioma,axial,0.9136809230509787,0.8410796997310162,0.9187020237278664,0.908714408974828,0.9921996618737681,8.54400374531753,8.54400374531753,False,5732,5795
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00260_me_ax_t1.jpg,meningioma,axial,0.8472458830239022,0.7349753694668316,0.9924611973395804,0.7391017173137681,0.9997280348115446,11.313708498984761,11.313708498984761,False,2255,3028
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00261_me_ax_t1.jpg,meningioma,axial,0.8982218458950344,0.8152474638851753,0.9877094972071616,0.8236024844775278,0.9994704409782408,8.06225774829855,8.06225774829855,False,2685,3220
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00262_me_ax_t1.jpg,meningioma,axial,0.9493645350020302,0.9036098310328875,0.9568930459553927,0.9419535628526039,0.9983184745708964,3.361750787051399,3.361750787051399,False,2459,2498
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00263_me_ax_t1.jpg,meningioma,axial,0.8546762589969877,0.7462311557916467,0.9840954274364416,0.755340793501763,0.999622463426145,9.433981132056603,9.433981132056603,False,1509,1966
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00264_me_ax_t1.jpg,meningioma,axial,0.9462896879865835,0.898054880168495,0.9830798479090669,0.912153819017249,0.9985133713063983,17.017631819555838,17.017631819555838,False,5260,5669
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00265_me_ax_t1.jpg,meningioma,axial,0.9484883871811537,0.9020236920063667,0.9841141626283222,0.9153518657672088,0.9990413207025998,4.158966144068143,4.158966144068143,False,3714,3993
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00266_me_ax_t1.jpg,meningioma,axial,0.967243406686255,0.9365647365017383,0.9723066531586523,0.9622326203221179,0.9986889229982113,2.59148346584761,2.59148346584761,False,2961,2992
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00267_me_ax_t1.jpg,meningioma,axial,0.9632854447835831,0.929171332588769,0.9758894442818027,0.9510028653309168,0.9986783998968528,2.23606797749979,2.23606797749979,False,3401,3490
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00268_me_ax_t1.jpg,meningioma,axial,0.8223067915703871,0.698235147903328,0.9681199379636719,0.7146673451251155,0.9967923710446522,36.032618155493964,36.032618155493964,False,5803,7861
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00269_me_ax_t1.jpg,meningioma,axial,0.94366424536007,0.8933374083162183,0.9865001687483462,0.9043935643593938,0.9993579866461233,5.0,5.0,False,2963,3232
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00270_me_ax_t1.jpg,meningioma,axial,0.9296482412079942,0.8685446009458245,0.9476380193541469,0.9123287671280916,0.9985559793442286,3.605551275463989,3.605551275463989,False,1757,1825
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00271_me_ax_t1.jpg,meningioma,axial,0.9568876538312275,0.9173390165943471,0.978087972732055,0.9365868821893598,0.997715813339654,4.368863084453436,4.368863084453436,False,6161,6434
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00272_me_ax_t1.jpg,meningioma,axial,0.9771346665758164,0.9552916054990619,0.9896308585650542,0.9649501213269756,0.9987095220069536,2.8284271247461903,2.8284271247461903,False,7233,7418
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00273_me_ax_t1.jpg,meningioma,axial,0.9455610275529673,0.8967432466574919,0.97582417582484,0.9171185127829301,0.9985728881176742,4.47213595499958,4.47213595499958,False,3640,3873
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00274_me_ax_t1.jpg,meningioma,axial,0.9396333283657827,0.8861400056259168,0.9918187539335488,0.8926649674343624,0.9995806789775025,5.0990195135927845,5.0990195135927845,False,3178,3531
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00275_me_ax_t1.jpg,meningioma,axial,0.9582417582425926,0.9198312236317671,0.9751931679554618,0.9418695993738464,0.9990315923162422,3.0,3.0,False,2459,2546
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00276_me_ax_t1.jpg,meningioma,axial,0.8567901234744704,0.7494600432506566,0.8051044083978877,0.9155672823441775,0.9987108062065493,3.0,3.0,False,431,379
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00277_me_ax_t1.jpg,meningioma,axial,0.9426987061013282,0.8916083916138058,0.9350445259332087,0.9504792332294739,0.998052090860539,3.0,3.0,False,1909,1878
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00278_me_ax_t1.jpg,meningioma,axial,0.9272151898748573,0.8643067846657704,0.9250197316525248,0.9294210943723465,0.9969847970292364,4.123105625617661,4.123105625617661,False,2534,2522
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00279_me_ax_t1.jpg,meningioma,axial,0.9499279192700631,0.9046311550447623,0.9451137884883322,0.9547913446685705,0.9952451954937123,4.123105625617661,4.123105625617661,False,5229,5176
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00280_me_ax_t1.jpg,meningioma,axial,0.9260438782735048,0.8622734761131609,0.8995445561579484,0.9541518548905829,0.9785760102630283,12.041594578792296,12.041594578792296,False,11637,10971
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00281_me_ax_t1.jpg,meningioma,axial,0.8228607515054354,0.6990343347800947,0.9961773700308733,0.7009144701613279,0.9999214787128792,8.48528137423857,8.48528137423857,False,1308,1859
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00282_me_ax_t1.jpg,meningioma,axial,0.8978028623282039,0.814557425025071,0.9840919133900092,0.8254262416669598,0.9994270982526506,7.810249675906654,7.810249675906654,False,2263,2698
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00283_me_ax_t1.jpg,meningioma,axial,0.9426638176648386,0.891545975079436,0.9778352419660941,0.9099346854620167,0.9990419467641767,4.47213595499958,4.47213595499958,False,2707,2909
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00284_me_ax_t1.jpg,meningioma,axial,0.9117814456510085,0.8378661088035705,0.9401408450774482,0.8850828729408748,0.9992109049836778,3.605551275463989,3.605551275463989,False,852,905
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00285_me_ax_t1.jpg,meningioma,axial,0.22484445399646336,0.126661832266699,0.9961977186319015,0.12672309554711672,0.9999674272405987,57.59857723852706,57.59857723852706,False,526,4135
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00286_me_ax_t1.jpg,meningioma,axial,0.8809093257586952,0.7871652816349417,0.9584035975290386,0.8150095602382884,0.9988336170481072,9.0,9.0,False,1779,2092
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00287_me_ax_t1.jpg,meningioma,axial,0.9776613348043459,0.9562988939849434,0.9802295036640366,0.9751065878149483,0.9975456963872007,3.1622776601683795,3.1622776601683795,False,7233,7271
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00288_me_ax_t1.jpg,meningioma,axial,0.9408450704239238,0.8882978723453769,0.9833169774296704,0.9018901890233174,0.9994629939665801,4.242640687119285,4.242640687119285,False,2038,2222
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00289_me_ax_t1.jpg,meningioma,axial,0.934579439253726,0.8771929824610369,0.9717314487644995,0.9001636661251978,0.9989856083180134,4.47213595499958,4.47213595499958,False,2264,2444
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00290_me_ax_t1.jpg,meningioma,axial,0.9257987458948507,0.8618485059087999,0.9701188986237466,0.8853512278714256,0.9967368277181768,7.0,7.0,False,6392,7004
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00291_me_ax_t1.jpg,meningioma,axial,0.9524312896412205,0.9091826437964384,0.9521796565402331,0.95268305577709,0.9970689683092366,4.123105625617661,4.123105625617661,False,3785,3783
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00292_me_ax_t1.jpg,meningioma,axial,0.9555026202958028,0.9147965699705383,0.9621953559784648,0.9489023467080071,0.9967303989909103,4.123105625617661,4.123105625617661,False,5211,5284
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00293_me_ax_t1.jpg,meningioma,axial,0.8871085214899086,0.797120418861445,0.9471228615904259,0.8342465753538187,0.9989387602222377,5.270706689717806,5.270706689717806,False,1286,1460
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00294_me_ax_t1.jpg,meningioma,axial,0.9100872742051941,0.8350093109931095,0.9647160068861999,0.8613138686184666,0.998697026996967,14.206583691129623,14.206583691129623,False,2324,2603
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00295_me_ax_t1.jpg,meningioma,axial,0.9179646936666931,0.8483685220765746,0.9096989966578416,0.9263819753752586,0.9943129344286292,5.830951894845301,5.830951894845301,False,3887,3817
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00296_me_ax_t1.jpg,meningioma,axial,0.917243024089739,0.8471365638833861,0.9731781376531793,0.8673883626582144,0.9991629684612847,7.0710678118654755,7.0710678118654755,False,1976,2217
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00297_me_ax_t1.jpg,meningioma,axial,0.9286343612342661,0.8667763157922127,0.9747976878618544,0.8866456361748339,0.9982066764284921,8.06225774829855,8.06225774829855,False,4325,4755
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00298_me_ax_t1.jpg,meningioma,axial,0.918563997613042,0.8493928402483931,0.9225762247358243,0.9145865172369743,0.992422083256505,7.0710678118654755,7.0710678118654755,False,5838,5889
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00299_me_ax_t1.jpg,meningioma,axial,0.9558578323830114,0.9154479744509086,0.953097654883565,0.9586340433029636,0.9955225127391271,4.123105625617661,4.123105625617661,False,5714,5681
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00300_me_ax_t1.jpg,meningioma,axial,0.8616150836026037,0.7568750000075977,0.9695756605296407,0.7752880921966937,0.9987822854579267,9.486832980505138,9.486832980505138,False,2498,3124
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00301_me_ax_t1.jpg,meningioma,axial,0.8714868054093223,0.7722433460162645,0.8242694805266125,0.9244424214872808,0.9931637695574714,75.4217571344789,75.4217571344789,False,2464,2197
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00302_me_ax_t1.jpg,meningioma,axial,0.8076062640036235,0.6772983115051974,0.8223234624550516,0.7934065934519986,0.9988014935234573,5.521009528313442,5.521009528313442,False,439,455
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00303_me_ax_t1.jpg,meningioma,axial,0.8436073059405363,0.7295162882660653,0.8663540445564857,0.8220244716450487,0.99642285606703,8.06225774829855,8.06225774829855,False,1706,1798
D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00304_me_ax_t1.jpg,meningioma,axial,0.9516624382430787,0.9077824480969585,0.98289891049534,0.92235020059632,0.9978550052759988,7.280109889280518,7.280109889280518,False,7251,7727
