selection_id,dataset_index,path,mask_path,class_name,plane,true_idx,phase9_pred_idx,phase9_pred_class,phase9_correct,phase9_confidence,forward_pred_idx,forward_pred_matches_phase9,target_score,xai_dice,xai_iou,pointing_game,tumor_saliency_fraction,cam_area_ratio,degenerate_cam,cam_max,cam_mean,expert_tumor_area_ratio
62,90,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00091_gl_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00091_gl_co_t1.png,glioma,coronal,0,0,glioma,True,1.0,0,True,11.839404106140137,0.5509433962264151,0.3802083333333333,1.0,0.3805402559097543,0.0339508056640625,False,1.0,0.0466093085706234,0.0347900390625
63,158,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00159_gl_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00159_gl_co_t1.png,glioma,coronal,0,0,glioma,True,1.0,0,True,11.509464263916016,0.1939799331103679,0.10740740740740741,0.0,0.19571248450406903,0.0244903564453125,False,1.0,0.035407405346632004,0.0211334228515625
64,98,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00099_gl_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00099_gl_co_t1.png,glioma,coronal,0,0,glioma,True,1.0,0,True,10.615991592407227,0.0,0.0,0.0,0.0010585626168536336,0.58349609375,False,1.0,0.5747406482696533,0.0013275146484375
65,513,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00514_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00514_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,1.0,1,True,10.14659309387207,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.01751708984375
66,190,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00191_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00191_gl_sa_t1.png,glioma,sagittal,0,0,glioma,True,1.0,0,True,10.583464622497559,0.12195121951219512,0.06493506493506493,0.0,0.03026811576019439,0.019683837890625,False,1.0,0.030669746920466423,0.0015869140625
67,537,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00538_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00538_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,1.0,1,True,8.85268783569336,0.5983525535420099,0.42689233662435355,1.0,0.2538821199919894,0.0324554443359375,False,1.0,0.04275992885231972,0.01385498046875
68,847,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00848_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00848_pi_co_t1.png,pituitary,coronal,2,2,pituitary,True,1.0,2,True,9.96006965637207,0.4721991701244813,0.30907115697990223,0.0,0.11897676015943351,0.0249176025390625,False,1.0,0.05944979563355446,0.0118560791015625
69,185,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00186_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00186_gl_sa_t1.png,glioma,sagittal,0,0,glioma,True,1.0,0,True,10.733850479125977,0.4185092318212902,0.264629576246757,0.0,0.24964901287215382,0.0424041748046875,False,1.0,0.049540840089321136,0.0245361328125
70,482,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00483_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00483_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,1.0,1,True,8.995285987854004,0.45872170439414117,0.2976241900647948,0.0,0.17869045579724563,0.0350494384765625,False,1.0,0.04385136067867279,0.0107879638671875
71,802,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00803_pi_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00803_pi_ax_t1.png,pituitary,axial,2,2,pituitary,True,1.0,2,True,9.162087440490723,0.2667021559755124,0.15386977886977887,0.0,0.09261783046498394,0.0496826171875,False,1.0,0.07170569896697998,0.0076446533203125
72,127,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00128_gl_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00128_gl_co_t1.png,glioma,coronal,0,0,glioma,True,1.0,0,True,11.256781578063965,0.12028639618138424,0.06399187404773997,0.0,0.0922148516535759,0.0232696533203125,False,1.0,0.03381740301847458,0.008697509765625
73,948,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00949_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00949_pi_sa_t1.png,pituitary,sagittal,2,2,pituitary,True,1.0,2,True,10.35582160949707,0.10168980084490042,0.05356859004927674,0.0,0.06838860302585227,0.0860595703125,False,1.0,0.098601795732975,0.01507568359375
74,720,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00721_pi_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00721_pi_ax_t1.png,pituitary,axial,2,2,pituitary,True,1.0,2,True,8.867321014404297,0.19562126812624395,0.10841474944847147,0.0,0.06529867526528751,0.0484161376953125,False,1.0,0.06871023029088974,0.0052490234375
75,299,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00300_me_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00300_me_ax_t1.png,meningioma,axial,1,1,meningioma,True,1.0,1,True,10.791024208068848,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.04766845703125
76,502,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00503_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00503_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,0.9995,1,True,7.221694469451904,0.3229061553985873,0.19253910950661854,0.0,0.12201480081195848,0.0380401611328125,False,1.0,0.04603002965450287,0.00732421875
77,996,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00997_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00997_pi_sa_t1.png,pituitary,sagittal,2,2,pituitary,True,1.0,2,True,10.6610107421875,0.60648596321394,0.43522056269538034,0.0,0.2817717304545594,0.037353515625,False,1.0,0.05566607043147087,0.02569580078125
78,377,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00378_me_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00378_me_ax_t1.png,meningioma,axial,1,1,meningioma,True,1.0,1,True,8.991791725158691,0.6061257388500806,0.4348496530454896,1.0,0.33978179571960776,0.014190673828125,False,1.0,0.023180942982435226,0.0142059326171875
79,82,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00083_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00083_gl_ax_t1.png,glioma,axial,0,0,glioma,True,1.0,0,True,12.601804733276367,0.003355704697986577,0.0016806722689075631,0.0,0.05379204686947539,0.015106201171875,False,1.0,0.026057805866003036,0.012176513671875
80,506,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00507_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00507_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,1.0,1,True,9.448210716247559,0.7749725576289791,0.6326164874551972,1.0,0.33876306353150587,0.01446533203125,False,1.0,0.02497616410255432,0.013336181640625
81,804,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00805_pi_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00805_pi_ax_t1.png,pituitary,axial,2,2,pituitary,True,1.0,2,True,7.625794887542725,0.33394947627849664,0.20044378698224852,0.0,0.09832773477409357,0.020477294921875,False,1.0,0.031256116926670074,0.0042877197265625
82,203,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00204_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00204_gl_sa_t1.png,glioma,sagittal,0,0,glioma,True,1.0,0,True,12.614368438720703,0.7405112316034083,0.5879458794587946,1.0,0.3682105538609961,0.0103759765625,False,1.0,0.016124967485666275,0.0093231201171875
83,248,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00249_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00249_gl_sa_t1.png,glioma,sagittal,0,0,glioma,True,1.0,0,True,10.693156242370605,0.41641337386018235,0.2629558541266795,1.0,0.15773760384771016,0.031707763671875,False,1.0,0.041826315224170685,0.008453369140625
84,472,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00473_me_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00473_me_co_t1.png,meningioma,coronal,1,1,meningioma,True,1.0,1,True,11.141844749450684,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0366668701171875
85,416,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00417_me_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00417_me_co_t1.png,meningioma,coronal,1,1,meningioma,True,1.0,1,True,10.86258316040039,0.7947826086956522,0.6594516594516594,1.0,0.631116957078174,0.0812225341796875,False,1.0,0.08814965188503265,0.0767059326171875
86,253,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00254_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00254_gl_sa_t1.png,glioma,sagittal,0,0,glioma,True,1.0,0,True,12.097549438476562,0.46924177396280403,0.30654205607476637,1.0,0.3532609930830454,0.0495147705078125,False,1.0,0.055365223437547684,0.0358123779296875
87,805,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00806_pi_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00806_pi_ax_t1.png,pituitary,axial,2,2,pituitary,True,1.0,2,True,10.124807357788086,0.2683046683046683,0.15493757094211125,1.0,0.06475843283980602,0.026885986328125,False,1.0,0.05527198314666748,0.0041656494140625
88,18,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00019_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00019_gl_ax_t1.png,glioma,axial,0,0,glioma,True,1.0,0,True,11.339384078979492,0.20506634499396864,0.11424731182795698,0.0,0.23028537436222532,0.030364990234375,False,1.0,0.055555280297994614,0.0455322265625
89,206,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00207_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00207_gl_sa_t1.png,glioma,sagittal,0,0,glioma,True,1.0,0,True,10.435104370117188,0.27386541471048514,0.1586582048957389,0.0,0.21800327319351012,0.0103759765625,False,1.0,0.016124967485666275,0.009124755859375
90,401,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00402_me_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00402_me_co_t1.png,meningioma,coronal,1,1,meningioma,True,1.0,1,True,10.34257984161377,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0505828857421875
91,543,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00544_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00544_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,1.0,1,True,7.660975456237793,0.24791736087970676,0.1414986686953214,0.0,0.09694935038893542,0.0401153564453125,False,1.0,0.048172496259212494,0.00567626953125
92,845,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00846_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00846_pi_co_t1.png,pituitary,coronal,2,2,pituitary,True,1.0,2,True,9.736522674560547,0.45582100872203263,0.2951866404715128,0.0,0.08256671951361443,0.031036376953125,False,1.0,0.07420244812965393,0.0092010498046875
93,535,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00536_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00536_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,1.0,1,True,10.336297035217285,0.8205607476635514,0.6957210776545166,1.0,0.5434711342242308,0.050079345703125,False,1.0,0.060915831476449966,0.047882080078125
94,930,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00931_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00931_pi_sa_t1.png,pituitary,sagittal,2,2,pituitary,True,1.0,2,True,10.067305564880371,0.46153846153846156,0.3,0.0,0.16395274249703262,0.042449951171875,False,1.0,0.0626317709684372,0.0132904052734375
95,970,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00971_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00971_pi_sa_t1.png,pituitary,sagittal,2,2,pituitary,True,1.0,2,True,8.944913864135742,0.3970080552359033,0.24766690595836324,0.0,0.08808380299110143,0.020904541015625,False,1.0,0.04439133405685425,0.005615234375
96,519,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00520_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00520_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,1.0,1,True,9.635703086853027,0.7922288181327577,0.6559428060768543,1.0,0.4438684973259681,0.012664794921875,False,1.0,0.021270303055644035,0.0156097412109375
97,4,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00005_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00005_gl_ax_t1.png,glioma,axial,0,0,glioma,True,0.9995,0,True,6.871434688568115,0.01103230890464933,0.005546751188589541,0.0,0.0061408914235717435,0.071533203125,False,1.0,0.3964945375919342,0.00592041015625
98,72,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00073_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00073_gl_ax_t1.png,glioma,axial,0,0,glioma,True,1.0,0,True,8.36909008026123,0.7015664477008591,0.5403175591531756,1.0,0.7064945307084963,0.062744140625,False,1.0,0.07092957943677902,0.0882415771484375
99,888,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00889_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00889_pi_co_t1.png,pituitary,coronal,2,2,pituitary,True,1.0,2,True,9.377107620239258,0.30287648054145516,0.17846460618145563,0.0,0.0733158495928663,0.030609130859375,False,1.0,0.05218768119812012,0.005462646484375
100,852,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00853_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00853_pi_co_t1.png,pituitary,coronal,2,2,pituitary,True,1.0,2,True,10.208394050598145,0.0,0.0,0.0,0.0,0.01666259765625,False,1.0,0.028861023485660553,0.013916015625
101,22,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00023_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00023_gl_ax_t1.png,glioma,axial,0,0,glioma,True,1.0,0,True,11.529711723327637,0.2248374109631465,0.12665736217725052,1.0,0.15304591235430837,0.0343780517578125,False,1.0,0.04371240362524986,0.014892578125
102,107,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00108_gl_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00108_gl_co_t1.png,glioma,coronal,0,0,glioma,True,1.0,0,True,12.322762489318848,0.5600224908630869,0.3889105818039828,1.0,0.24702152171976502,0.0375213623046875,False,1.0,0.04849276319146156,0.016754150390625
103,173,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00174_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00174_gl_sa_t1.png,glioma,sagittal,0,0,glioma,True,1.0,0,True,10.007437705993652,0.3704097924427887,0.22730241672109733,1.0,0.12778284517026936,0.0233612060546875,False,1.0,0.03433387726545334,0.00531005859375
104,430,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00431_me_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00431_me_co_t1.png,meningioma,coronal,1,1,meningioma,True,1.0,1,True,9.051117897033691,0.6317152103559871,0.4616840113528855,1.0,0.2000368054891298,0.0155487060546875,False,1.0,0.028033217415213585,0.008026123046875
105,922,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00923_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00923_pi_sa_t1.png,pituitary,sagittal,2,2,pituitary,True,1.0,2,True,10.363595008850098,0.5446906035141329,0.3742782152230971,0.0,0.1636097565838825,0.0288848876953125,False,1.0,0.0503501333296299,0.0110626220703125
106,10,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00011_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00011_gl_ax_t1.png,glioma,axial,0,0,glioma,True,1.0,0,True,10.763779640197754,0.0,0.0,0.0,0.0003393977006419108,0.029998779296875,False,1.0,0.04060102254152298,0.0017242431640625
107,769,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00770_pi_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00770_pi_ax_t1.png,pituitary,axial,2,2,pituitary,True,1.0,2,True,8.602827072143555,0.19813416259440247,0.10996055226824458,0.0,0.05486971406482883,0.03094482421875,False,1.0,0.05471690371632576,0.0034027099609375
108,789,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00790_pi_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00790_pi_ax_t1.png,pituitary,axial,2,2,pituitary,True,1.0,2,True,7.861076831817627,0.23372597644141352,0.13232713232713234,0.0,0.09058105788488363,0.0434722900390625,False,1.0,0.05590791255235672,0.0057525634765625
109,68,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00069_gl_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00069_gl_ax_t1.png,glioma,axial,0,0,glioma,True,1.0,0,True,10.844499588012695,0.08571428571428572,0.04477611940298507,0.0,0.09565253748649248,0.0262451171875,False,1.0,0.03984232619404793,0.01220703125
110,264,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00265_me_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00265_me_ax_t1.png,meningioma,axial,1,1,meningioma,True,1.0,1,True,11.433477401733398,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0609283447265625
111,292,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00293_me_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00293_me_ax_t1.png,meningioma,axial,1,1,meningioma,True,1.0,1,True,10.059260368347168,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.02227783203125
112,868,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00869_pi_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00869_pi_co_t1.png,pituitary,coronal,2,2,pituitary,True,1.0,2,True,9.897396087646484,0.5167310167310167,0.34837310195227766,0.0,0.14819505950046827,0.031463623046875,False,1.0,0.0692102462053299,0.015960693359375
113,339,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00340_me_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00340_me_ax_t1.png,meningioma,axial,1,1,meningioma,True,0.9995,1,True,6.859236240386963,0.13190070396443127,0.07060690202300675,0.0,0.046737312629550595,0.0384674072265625,False,1.0,0.04631340131163597,0.002716064453125
114,775,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00776_pi_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00776_pi_ax_t1.png,pituitary,axial,2,2,pituitary,True,1.0,2,True,10.248888969421387,0.5077972709551657,0.3403004572175049,0.0,0.2503173421441402,0.046722412109375,False,1.0,0.053141482174396515,0.015899658203125
115,218,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00219_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00219_gl_sa_t1.png,glioma,sagittal,0,0,glioma,True,1.0,0,True,12.092694282531738,0.0692410119840213,0.03586206896551724,0.0,0.059215293016692115,0.04571533203125,False,1.0,0.05515316128730774,0.0115814208984375
116,937,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00938_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00938_pi_sa_t1.png,pituitary,sagittal,2,2,pituitary,True,1.0,2,True,10.37539291381836,0.0,0.0,0.0,0.0,0.01800537109375,False,1.0,0.04473346471786499,0.006561279296875
117,280,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00281_me_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00281_me_ax_t1.png,meningioma,axial,1,1,meningioma,True,1.0,1,True,9.838871955871582,0.6292768959435626,0.4590838908903757,1.0,0.6019515460626453,0.014892578125,False,1.0,0.023792287334799767,0.0283660888671875
118,951,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\pituitary\brisc2025_test_00952_pi_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00952_pi_sa_t1.png,pituitary,sagittal,2,2,pituitary,True,1.0,2,True,10.15584659576416,0.3625405656003709,0.22140430351075877,0.0,0.10680660108402364,0.026702880859375,False,1.0,0.04166533797979355,0.0062103271484375
119,437,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00438_me_co_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00438_me_co_t1.png,meningioma,coronal,1,1,meningioma,True,1.0,1,True,10.084856986999512,0.5895418787598334,0.4179790026246719,1.0,0.6696574675571216,0.0103759765625,False,1.0,0.016124967485666275,0.0225982666015625
120,279,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00280_me_ax_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00280_me_ax_t1.png,meningioma,axial,1,1,meningioma,True,1.0,1,True,10.863685607910156,0.8020720915173754,0.6695495495495496,1.0,0.8459978768437213,0.1153717041015625,False,1.0,0.12136557698249817,0.1674041748046875
121,551,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\meningioma\brisc2025_test_00552_me_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00552_me_sa_t1.png,meningioma,sagittal,1,1,meningioma,True,1.0,1,True,7.679989814758301,0.4216335540838852,0.26713286713286716,1.0,0.1770122769247552,0.020660400390625,False,1.0,0.027785776183009148,0.006988525390625
122,236,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\classification_task\test\glioma\brisc2025_test_00237_gl_sa_t1.jpg,D:\brain_tumor\🧠 Brain Tumor MRI Dataset\segmentation_task\test\masks\brisc2025_test_00237_gl_sa_t1.png,glioma,sagittal,0,0,glioma,True,1.0,0,True,10.948975563049316,0.6381059751972943,0.4685430463576159,1.0,0.22114732916825178,0.018402099609375,False,1.0,0.02938189171254635,0.0086669921875
